AREA,PERIMETER,MAJORAXIS,MINORAXIS,ECCENTRICITY,CONVEX_AREA,EXTENT,CLASS
11497,438.9100037,179.6929169,82.84305573,0.887386739,11820,0.574390471,Osmancik
13221,448.644989,181.138916,93.82220459,0.855406523,13378,0.625402093,Osmancik
11906,435.7600098,178.8070679,85.96841431,0.876836479,12194,0.604979694,Osmancik
10849,410.493988,167.9847107,82.65473175,0.870574176,11025,0.609152138,Osmancik
10474,403.4599915,167.8843994,80.188591,0.878554702,10611,0.788704813,Osmancik
9834,401.0050049,164.2058868,77.19506836,0.882607043,10076,0.697248995,Osmancik
11502,428.5390015,174.3046722,85.41966248,0.871688962,11760,0.591423273,Osmancik
9584,390.0039978,162.2966309,75.98748016,0.883621871,9757,0.809459448,Osmancik
10527,408.9779968,170.8900146,79.379776,0.885568917,10692,0.651020408,Osmancik
10773,407.8469849,167.3578491,82.64382172,0.869566977,10931,0.625319242,Osmancik
12013,458.3590088,195.0823059,79.64270782,0.912869334,12330,0.610168636,Osmancik
10746,423.9909973,177.9532471,78.12187958,0.898485959,10942,0.581493497,Osmancik
10852,412.6400146,168.3556976,83.54549408,0.868183136,11028,0.778479218,Osmancik
11521,429.2340088,176.807312,84.10377502,0.879618168,11732,0.592949033,Osmancik
11986,432.2909851,172.4006348,89.62593842,0.854245305,12279,0.658824801,Osmancik
11706,433.0650024,181.553894,82.64781189,0.890376627,11928,0.586766899,Osmancik
11231,427.6669922,183.5870972,78.86173248,0.903038144,11427,0.721184075,Osmancik
13109,457.1700134,195.0704193,86.00750732,0.897553802,13271,0.599268556,Osmancik
11144,427.1210022,182.2164154,78.31833649,0.90291959,11332,0.684352756,Osmancik
9961,392.1430054,159.5180206,80.50272369,0.863316834,10156,0.617736459,Osmancik
12234,440,178.6965332,88.44730377,0.86891681,12435,0.624119997,Osmancik
11722,423.7019958,174.9562988,85.81461334,0.871445894,11891,0.611253083,Osmancik
10550,411.0299988,162.7136078,83.67723083,0.857633889,10875,0.618695736,Osmancik
12299,446.1019897,185.8578949,85.4524765,0.88803637,12528,0.668423891,Osmancik
11968,430.0669861,170.0013733,90.97499084,0.84476167,12252,0.63982892,Osmancik
10191,403.2189941,168.609024,77.52805328,0.888017476,10352,0.797293067,Osmancik
11397,425.756012,172.8891602,85.73677063,0.868376195,11726,0.75297302,Osmancik
11916,432.6809998,176.1549835,87.22029877,0.868816674,12189,0.646870434,Osmancik
11063,428.2390137,177.5392151,80.8637085,0.890251338,11362,0.606125355,Osmancik
10698,416.7980042,171.6469727,81.13961792,0.881216884,10909,0.587802172,Osmancik
11485,429.3909912,173.4994507,85.60888672,0.869788587,11758,0.605748951,Osmancik
11742,439.756012,183.1005554,83.15660858,0.890921056,12016,0.572222233,Osmancik
10102,411.8080139,176.8137665,74.26673126,0.907511175,10350,0.577917635,Osmancik
13033,466.1390076,198.2071075,84.5166626,0.904531956,13234,0.769271612,Osmancik
10208,394.5299988,161.6672363,81.41670227,0.863933027,10361,0.660968661,Osmancik
12605,445.6929932,183.2692566,88.23682404,0.876468062,12787,0.617589414,Osmancik
11505,444.3940125,187.2300568,79.44548798,0.905512214,11745,0.559255302,Osmancik
12406,441.8779907,177.8626862,90.56725311,0.860649645,12864,0.623856008,Osmancik
11902,454.9419861,196.4692993,78.05166626,0.917701066,12214,0.700777173,Osmancik
11339,425.506012,177.0471344,82.54740906,0.884655416,11533,0.592053056,Osmancik
12599,450.20401,184.9691467,87.25172424,0.881753981,12818,0.736439109,Osmancik
11961,448.5650024,189.1801453,81.78645325,0.901720047,12275,0.753401339,Osmancik
10786,408.0249939,165.1299286,84.93224335,0.857588828,11022,0.787586689,Osmancik
12454,437.4949951,175.8217468,91.22920227,0.854851186,12655,0.632246912,Osmancik
11181,420.4129944,171.0338287,84.87569427,0.868179142,11406,0.792416751,Osmancik
11500,424.3989868,171.8174438,86.84950256,0.86284101,11838,0.786593735,Osmancik
10958,422.8800049,172.1343231,82.23724365,0.878495634,11351,0.641982555,Osmancik
10427,408.1570129,164.5542297,81.85787201,0.867491364,10689,0.795104444,Osmancik
10475,410.993988,170.8587036,79.55013275,0.885000467,10739,0.790924191,Osmancik
11075,412.2380066,165.4339447,86.41810608,0.852717519,11354,0.632134676,Osmancik
10980,428.0840149,181.8733521,77.56380463,0.904500961,11174,0.582802534,Osmancik
11542,424.5159912,171.5045013,87.68061066,0.859435737,11811,0.699515164,Osmancik
11715,429.1659851,171.0996399,89.10729218,0.85368371,12066,0.649534285,Osmancik
11322,435.2009888,180.4284973,82.20979309,0.890165985,11650,0.659405947,Osmancik
12295,439.8240051,176.5826721,89.81163788,0.86099726,12566,0.673477232,Osmancik
12587,451.1719971,185.7001343,87.76485443,0.881268501,12941,0.698036849,Osmancik
10364,417.1029968,171.7311554,78.38077545,0.889766753,10737,0.571208119,Osmancik
10862,421.0109863,175.2200317,80.57564545,0.887994468,11066,0.612012625,Osmancik
10951,424.7690125,179.1313171,78.75501251,0.898169398,11138,0.567262352,Osmancik
10472,412.9890137,168.2035522,80.14659882,0.87918222,10772,0.619425058,Osmancik
11577,418.7600098,168.2886353,89.30425262,0.847584009,11746,0.806085527,Osmancik
11178,419.2780151,166.6143036,87.0708847,0.852584481,11507,0.604477584,Osmancik
12244,442.1900024,179.9014587,87.8075943,0.872794867,12568,0.63269949,Osmancik
12279,441.2279968,180.4839478,88.03797913,0.872961879,12525,0.596473336,Osmancik
11295,417.3370056,174.0199432,83.1422348,0.878482699,11476,0.768576503,Osmancik
12752,453.4949951,185.510849,89.1917038,0.876835942,13105,0.683167279,Osmancik
8965,383.4819946,156.289444,74.67707825,0.878461719,9317,0.620286465,Osmancik
10604,409.1910095,169.1711578,80.42681122,0.879760683,10780,0.78431952,Osmancik
11166,419.4330139,171.464386,84.32466125,0.870713174,11437,0.60435158,Osmancik
10106,408.9419861,167.7952576,78.30336761,0.884436727,10424,0.781230688,Osmancik
11274,426.8500061,177.3981018,82.00109863,0.886753082,11539,0.635333896,Osmancik
11437,430.6119995,184.1344604,79.24053955,0.902666569,11587,0.687939823,Osmancik
10983,417.7099915,171.8403473,82.69300842,0.876599848,11229,0.774814844,Osmancik
11090,416.0140076,174.9094391,81.36546326,0.885212839,11277,0.741706789,Osmancik
13005,467.7999878,199.9649963,83.36130524,0.908961773,13251,0.552933693,Osmancik
10680,413.803009,171.882019,79.86556244,0.885492623,10848,0.590773344,Osmancik
10138,414.0090027,171.6197357,77.15938568,0.893232465,10425,0.566431999,Osmancik
11440,425.7520142,170.70784,87.1285553,0.859939635,11816,0.612157524,Osmancik
10168,400.4779968,162.562973,81.08890533,0.866708279,10424,0.623727143,Osmancik
11910,427.2789917,173.2954407,88.56226349,0.859552264,12191,0.773376644,Osmancik
11987,440.7839966,180.0477448,86.14134979,0.87812233,12299,0.687959135,Osmancik
10472,403.6919861,164.4824371,81.67547607,0.868002117,10688,0.694798291,Osmancik
10860,411.8460083,165.193985,85.3247757,0.856279552,11212,0.751973391,Osmancik
11242,427.2520142,180.3034821,80.25297546,0.895481169,11402,0.770211041,Osmancik
9876,384.4599915,156.1647644,81.23886871,0.854036808,9999,0.632347286,Osmancik
12058,433.3900146,175.536026,88.45160675,0.863765299,12283,0.686049163,Osmancik
10560,400.1789856,168.2690582,80.58906555,0.877853215,10691,0.637373269,Osmancik
12837,448.2749939,180.2652435,92.16251373,0.859425724,13157,0.767763138,Osmancik
11726,450.7449951,189.0930786,80.31674957,0.905312002,12061,0.556261837,Osmancik
11639,434.6059875,178.8533325,84.3060379,0.881935716,11941,0.699543238,Osmancik
12483,440.6159973,176.6435089,91.67730713,0.854776561,12747,0.620581627,Osmancik
11660,433.3089905,178.6385803,84.48658752,0.88109082,11974,0.617912054,Osmancik
12172,431.1960144,175.6382751,89.33348846,0.860989928,12368,0.602693617,Osmancik
11795,446.1839905,189.0428772,80.70845795,0.904283702,12081,0.632812917,Osmancik
11873,430.0440063,176.7291412,86.37124634,0.8724401,12086,0.604223907,Osmancik
11657,432.5650024,177.7199402,84.21096802,0.880610466,11946,0.607863605,Osmancik
10513,410.0350037,165.656601,82.55253601,0.866984367,10789,0.725534856,Osmancik
10499,408.7290039,165.5593719,82.35824585,0.867490113,10785,0.661312699,Osmancik
10657,412.8389893,171.1241608,80.39784241,0.882761359,10879,0.724818051,Osmancik
11176,427.3330078,176.6558533,82.13243103,0.885347962,11438,0.580873191,Osmancik
9819,410.6480103,172.6212616,73.48200226,0.904872179,10096,0.588245869,Osmancik
10349,408.0759888,169.3677216,79.00406647,0.884539783,10608,0.657329798,Osmancik
11366,431.9360046,179.0712585,81.93755341,0.889173865,11737,0.606348336,Osmancik
10536,397.4989929,160.9679108,83.69868469,0.854183793,10711,0.675384641,Osmancik
11933,430.8670044,178.9629974,85.46997833,0.878585756,12118,0.798087239,Osmancik
11512,414.6000061,166.6441956,88.62690735,0.846849144,11700,0.77054888,Osmancik
10608,404.6929932,161.5894012,85.35478973,0.849107444,10895,0.708475232,Osmancik
10061,393.3829956,160.8769073,80.60932922,0.865411282,10242,0.620054245,Osmancik
9251,375.6090088,151.824173,79.25946808,0.8529163,9431,0.62786752,Osmancik
11088,421.1570129,169.4209442,85.37567139,0.863746643,11373,0.754131794,Osmancik
10360,404.32901,165.8590546,81.19802856,0.871969402,10556,0.676151931,Osmancik
11857,434.0889893,175.6072845,87.40577698,0.867329538,12176,0.605195999,Osmancik
11186,416.6749878,166.8765564,86.7095108,0.854408026,11537,0.761729658,Osmancik
11112,429.6530151,172.4271393,83.9238739,0.873557568,11472,0.609210551,Osmancik
12260,453.572998,193.1613312,81.17553711,0.907409608,12508,0.574158192,Osmancik
11599,431.0559998,171.9973907,86.9884491,0.862677455,11913,0.779659867,Osmancik
11531,445.7390137,187.9770966,79.08082581,0.907202661,11918,0.605428934,Osmancik
11786,424.618988,171.8438568,88.34416199,0.857732892,11946,0.624787927,Osmancik
11003,417.0589905,168.2343292,85.0189743,0.862908363,11270,0.611277759,Osmancik
11973,438.1480103,178.0887756,87.27424622,0.871688485,12367,0.627121329,Osmancik
10187,409.3569946,170.0636139,77.55086517,0.889974177,10391,0.685393274,Osmancik
11746,436.9500122,185.2539063,81.15396118,0.898941457,11926,0.589481056,Osmancik
12163,435.4979858,178.5391541,87.81410217,0.870681167,12443,0.785419106,Osmancik
11422,419.9070129,168.0318909,88.29070282,0.850830555,11687,0.618073583,Osmancik
10971,407.3559875,167.4046631,84.57907104,0.862980485,11108,0.739634573,Osmancik
9441,384.3399963,164.2263794,73.37516785,0.894637465,9566,0.7245031,Osmancik
10925,437.2590027,181.5909424,77.65763092,0.903943717,11231,0.779577553,Osmancik
11710,424.4909973,173.7900391,86.49894714,0.867337227,11880,0.732791007,Osmancik
11337,417.2709961,174.4631958,83.50515747,0.878010929,11477,0.818083405,Osmancik
11681,431.2279968,183.7963867,81.16801453,0.897202611,11857,0.591143727,Osmancik
11465,434.1350098,180.835083,82.00426483,0.89126879,11727,0.650607169,Osmancik
12183,450.6659851,189.0736694,83.80858612,0.896393657,12432,0.810039878,Osmancik
12008,440.5180054,185.9886627,83.02412415,0.894836783,12227,0.699400067,Osmancik
10985,419.5339966,171.9523163,83.11388397,0.875424862,11253,0.586054206,Osmancik
10979,417.3630066,175.8724365,80.277771,0.889746726,11146,0.666848898,Osmancik
10928,408.8630066,168.1287231,83.06417847,0.869432867,11113,0.626857102,Osmancik
10409,391.57901,159.8153229,83.1529007,0.853979766,10549,0.653298199,Osmancik
11961,445.053009,182.4438934,85.08979034,0.884579837,12370,0.612254322,Osmancik
10351,408.9960022,168.5678864,78.9616394,0.883502543,10526,0.59409976,Osmancik
12225,436.4840088,172.7252197,91.47328186,0.848254681,12537,0.646107495,Osmancik
11550,420.8370056,172.5393677,85.41178894,0.868877113,11734,0.694695055,Osmancik
10389,403.0350037,164.5246277,81.0102005,0.870374978,10664,0.607650459,Osmancik
11240,438.5130005,186.4797363,77.60256195,0.90929842,11492,0.565221786,Osmancik
12019,439.7250061,180.4368134,85.92943573,0.879320741,12346,0.704018295,Osmancik
11210,428.8919983,181.8733215,79.41140747,0.899641037,11456,0.631727219,Osmancik
11184,419.4750061,172.6215057,83.55088806,0.875061333,11347,0.608653069,Osmancik
10550,404.2950134,160.4701233,85.4500351,0.846431196,10846,0.779806316,Osmancik
11544,421.8460083,170.3458252,87.41750336,0.858282983,11800,0.656505942,Osmancik
12743,449.230011,180.9447632,90.80771637,0.864952803,13044,0.619373977,Osmancik
12711,458.7330017,188.3154297,86.86006927,0.887271404,13092,0.57829845,Osmancik
11545,427.6199951,167.4120941,89.4489212,0.845292509,11925,0.63239485,Osmancik
11253,422.8779907,173.4837341,84.12680817,0.874555051,11556,0.752004802,Osmancik
9216,384.3420105,163.291626,72.26079559,0.896755636,9352,0.624771178,Osmancik
11814,428.0140076,175.5793762,86.32158661,0.870799363,12000,0.784983397,Osmancik
9677,390.6170044,160.3530579,77.40150452,0.875788927,9913,0.765827775,Osmancik
12010,428.1400146,171.2221832,90.10307312,0.850339293,12222,0.665742815,Osmancik
11016,416.8970032,174.6275482,81.19021606,0.885345519,11149,0.586956501,Osmancik
12152,454.2120056,198.8995972,78.32300568,0.919203997,12338,0.785469592,Osmancik
10870,409.4909973,169.2060699,82.09532166,0.874414563,11030,0.670242965,Osmancik
10546,428.5450134,179.5966187,77.14633179,0.903041482,10893,0.597642541,Osmancik
10673,404.1380005,162.79039,84.19615936,0.855860949,10869,0.738922715,Osmancik
10000,415.2739868,180.1518707,71.01284027,0.919031918,10176,0.542829216,Osmancik
11486,420.8529968,175.2575073,83.86408234,0.87807709,11615,0.776500821,Osmancik
12610,454.6870117,185.6487732,87.92713165,0.880728841,12934,0.59788537,Osmancik
11973,436.1830139,177.1341705,87.45832062,0.869609237,12197,0.59888953,Osmancik
11285,425.7550049,175.4243927,82.9513855,0.881136894,11525,0.750282586,Osmancik
11588,428.7279968,172.8825836,86.25784302,0.86663717,11777,0.610055268,Osmancik
12895,461.5820007,189.0320282,88.76390839,0.882894874,13267,0.767194211,Osmancik
12152,447.9169922,185.2463074,85.78560638,0.886311591,12449,0.575378776,Osmancik
9447,407.0920105,173.822403,70.0859375,0.915109992,9698,0.582500935,Osmancik
11700,436.9289856,179.5748444,83.98395538,0.883896708,11980,0.738543093,Osmancik
11783,429.394989,172.8370056,88.30605316,0.859627664,12031,0.733914673,Osmancik
12070,432.8680115,177.194397,87.37620544,0.869967341,12283,0.762765408,Osmancik
11790,444.3429871,184.4224854,82.44760895,0.894504786,12103,0.59605664,Osmancik
10962,415,170.0981445,82.88566589,0.873245001,11152,0.620373487,Osmancik
11587,423.1889954,168.6403809,88.72871399,0.850396991,11826,0.611709416,Osmancik
10965,416.6270142,171.8099518,82.7122879,0.876491487,11167,0.66054219,Osmancik
12093,440.4379883,176.480484,88.96029663,0.863656938,12421,0.622259974,Osmancik
11303,422.2000122,168.0558929,87.12608337,0.855116963,11569,0.764232576,Osmancik
11165,424.1610107,174.6315308,82.31620789,0.88193512,11467,0.642109513,Osmancik
12743,442.7349854,181.139679,90.30118561,0.86688,12899,0.725105286,Osmancik
10697,407.8070068,168.2178345,81.61740112,0.874409437,10824,0.600280583,Osmancik
11115,424.730011,177.7854156,80.54494476,0.891487241,11318,0.734633207,Osmancik
11251,422.1170044,171.5508423,84.83971405,0.869151652,11538,0.760613859,Osmancik
10443,406.5289917,164.5683746,81.95932007,0.867162168,10722,0.771840334,Osmancik
11359,420.8720093,170.8547211,85.41527557,0.866066217,11580,0.617471218,Osmancik
12465,445.0669861,177.5295258,91.50624084,0.856924236,12882,0.761174917,Osmancik
12500,444.8450012,182.4797974,88.28197479,0.87518388,12734,0.669021606,Osmancik
11529,420.4559937,168.2574615,88.48549652,0.850550473,11748,0.71008867,Osmancik
11481,419.0669861,170.3295593,86.68470764,0.86081177,11674,0.741666675,Osmancik
11760,432.5320129,176.1437683,86.02404785,0.872634411,12055,0.632870495,Osmancik
13344,469.5280151,196.6878967,87.38163757,0.895895183,13609,0.599137902,Osmancik
11044,420.2189941,165.992218,87.1315155,0.851155698,11328,0.612942636,Osmancik
10705,414.3349915,169.6468964,81.6556778,0.876540959,10882,0.77348268,Osmancik
10697,408.8439941,163.8752289,84.58505249,0.856495082,10995,0.758114815,Osmancik
10735,421.4880066,172.7793732,80.16738129,0.885842025,11021,0.78095448,Osmancik
11706,428.5539856,175.8495941,85.5458374,0.873696387,11944,0.62232852,Osmancik
13443,469.45401,196.6380157,87.97914886,0.894325554,13686,0.572261691,Osmancik
10955,419.9949951,172.9310913,81.46966553,0.882074177,11147,0.614586234,Osmancik
12915,456.144989,181.7484436,92.09656525,0.862107456,13284,0.605996609,Osmancik
9945,396.7080078,166.4235229,76.66471863,0.887576461,10085,0.601997554,Osmancik
10121,405.7090149,168.8771057,77.08663177,0.889740944,10373,0.743535101,Osmancik
11445,426.1809998,172.9773712,86.00354004,0.867638648,11734,0.611378193,Osmancik
11601,435.5570068,187.0918579,79.5267868,0.905161321,11757,0.720111728,Osmancik
11358,421.821991,171.4160767,85.97815704,0.865113735,11637,0.643330514,Osmancik
11184,416.9249878,171.3773956,83.9644928,0.871756673,11349,0.649401903,Osmancik
10993,422.5150146,174.5363617,80.96794891,0.885886014,11179,0.664912581,Osmancik
12876,445.7630005,177.9828186,93.84100342,0.849711716,13200,0.729931951,Osmancik
11393,428.2789917,177.3316956,82.80522919,0.884283125,11627,0.694018006,Osmancik
9975,393.1889954,161.0566406,79.77388,0.868713081,10162,0.774516642,Osmancik
12473,440.9259949,180.6456757,88.56008148,0.871586382,12673,0.629854083,Osmancik
11593,442.6700134,189.7674408,78.48375702,0.9104684,11806,0.630671322,Osmancik
10788,402.3349915,160.8686371,86.55402374,0.842918277,10961,0.76234895,Osmancik
9322,385.4159851,157.3514557,76.3523407,0.874384105,9566,0.636531234,Osmancik
10819,409.1499939,164.464386,84.92332458,0.856369793,10988,0.718106985,Osmancik
11669,417.8410034,170.1277466,87.80727386,0.856512964,11847,0.769773722,Osmancik
13029,460.4169922,184.9478912,91.33196259,0.869561076,13410,0.761573553,Osmancik
9495,386.5899963,160.5724487,75.85517883,0.88138175,9640,0.668944597,Osmancik
10645,417.802002,172.5445862,79.69215393,0.886950672,10838,0.614217281,Osmancik
10880,394.644989,153.7948151,90.98818207,0.806216478,11057,0.747766316,Osmancik
12198,440.2009888,180.956604,86.97328186,0.876923144,12412,0.600295305,Osmancik
12309,434.375,179.0016785,88.097229,0.870505512,12462,0.68069458,Osmancik
12067,438.8819885,177.9776459,87.7378006,0.870045781,12423,0.667311847,Osmancik
11422,429.2049866,178.5589752,82.38754272,0.887190938,11668,0.685594261,Osmancik
10293,413.2869873,171.6389465,77.05096436,0.89357543,10560,0.5893839,Osmancik
12715,462.6170044,197.4936371,82.3947525,0.908813775,12924,0.682721198,Osmancik
11993,427.5390015,168.4983673,91.95948029,0.837942243,12286,0.639285743,Osmancik
11932,436.7590027,178.3165588,86.78894043,0.873562098,12152,0.599899471,Osmancik
12282,430.7609863,173.7422485,90.91860199,0.852151036,12484,0.664394677,Osmancik
10638,407.2070007,168.552124,81.18849182,0.876346171,10834,0.675814748,Osmancik
11578,431.506012,181.2345123,82.66642761,0.88991338,11747,0.619011998,Osmancik
11944,424.5469971,171.6155243,89.76213837,0.852306902,12177,0.627212107,Osmancik
10074,397.3980103,166.9896088,77.15100861,0.886874259,10249,0.703983247,Osmancik
11247,418.0820007,174.7965393,82.57595825,0.881377935,11407,0.788267434,Osmancik
11562,424.9710083,174.3947754,85.48675537,0.871614993,11739,0.755291343,Osmancik
12989,450.2380066,182.6436005,91.99092865,0.863899887,13259,0.638029277,Osmancik
12558,453.2290039,192.4563904,84.11142731,0.899441361,12747,0.786842108,Osmancik
7551,369.0639954,163.4088287,59.53240585,0.931275487,7723,0.75646162,Osmancik
11353,418.5050049,166.9860077,87.75209045,0.850790083,11587,0.641412437,Osmancik
9371,394.428009,169.184082,70.86470032,0.90805012,9528,0.777999163,Osmancik
10878,410.7219849,168.7978058,82.68656921,0.871803522,11079,0.689440966,Osmancik
11322,415.8859863,169.7236176,85.80435181,0.862795353,11512,0.614257813,Osmancik
10586,423.7460022,181.4046631,75.15120697,0.910152256,10760,0.78852886,Osmancik
11428,418.6149902,168.1789856,87.29834747,0.854725659,11589,0.628291845,Osmancik
9908,400.9989929,170.6048737,74.5144043,0.899575174,10075,0.58609879,Osmancik
12273,441.1910095,182.0991516,86.59350586,0.879699826,12469,0.620977521,Osmancik
10482,402.5209961,164.5421295,82.02778625,0.866877377,10679,0.618115366,Osmancik
12228,441.1560059,176.1103516,90.81320953,0.856792808,12587,0.692961574,Osmancik
12074,435.0780029,181.3903046,85.69111633,0.881377399,12257,0.699090958,Osmancik
9360,399.3919983,171.0101776,70.23106384,0.911777914,9533,0.692307711,Osmancik
11447,419.6199951,163.9205322,91.27414703,0.830633521,11831,0.732983291,Osmancik
10949,417.4060059,168.0764465,84.67337036,0.863832653,11280,0.619637787,Osmancik
13808,466.7780151,190.8078308,93.22654724,0.872514248,14023,0.623695731,Osmancik
12261,457.5119934,201.0179291,78.15812683,0.92131722,12431,0.81241715,Osmancik
11496,440.4689941,185.7225647,79.85572052,0.902841687,11759,0.750930846,Osmancik
10638,407.6629944,166.2076263,82.36423492,0.868579268,10912,0.649450541,Osmancik
11835,418.7130127,168.2098236,90.15866089,0.844224811,12025,0.665485859,Osmancik
10083,402.9320068,169.0268097,76.9822998,0.890264273,10283,0.644610643,Osmancik
12780,437.0289917,175.1168213,93.6605835,0.844949365,12940,0.706311464,Osmancik
12802,457.6610107,192.062973,85.54149628,0.895340383,13001,0.756351173,Osmancik
10589,439.7080078,191.7048798,71.42118073,0.928008914,10817,0.510953486,Osmancik
11502,429.7420044,178.2637482,83.29379272,0.884125054,11715,0.773607731,Osmancik
12415,438.9960022,181.1088867,88.23397827,0.873297393,12586,0.601618528,Osmancik
14217,472.3150024,196.7444763,92.90378571,0.881488621,14426,0.599873424,Osmancik
10842,434.2730103,179.4348755,79.00735474,0.897844732,11251,0.545784056,Osmancik
12003,433.5209961,178.5503845,86.43273163,0.875023544,12171,0.766475081,Osmancik
11630,425.5169983,173.0964203,87.19287109,0.863864481,11766,0.781691074,Osmancik
12267,429.6940002,171.370636,92.45801544,0.841972291,12520,0.775901318,Osmancik
10297,397.125,160.8275909,82.35851288,0.858930647,10488,0.784712672,Osmancik
10821,418.0020142,176.5582275,79.08771515,0.894062996,10986,0.590408146,Osmancik
11393,415.7999878,164.9104309,88.90424347,0.842237771,11638,0.695543349,Osmancik
11901,436.1409912,174.5728912,88.44688416,0.862153411,12172,0.583096504,Osmancik
11759,429.3380127,169.3289185,89.80245209,0.847783029,12011,0.670486927,Osmancik
12573,444.9609985,180.3715057,89.74238586,0.867439926,12827,0.662923098,Osmancik
12325,454.0490112,192.6950531,82.55290985,0.903583407,12583,0.786033154,Osmancik
13443,459.7309875,188.0123596,92.69482422,0.870015025,13707,0.742010295,Osmancik
12171,431.9490051,174.3800201,90.05057526,0.856344998,12366,0.618822455,Osmancik
13580,460.5490112,192.759613,90.2240448,0.883693993,13753,0.794152021,Osmancik
11681,422.0490112,174.0857544,85.9203186,0.869716465,11832,0.609019816,Osmancik
12110,421.9549866,164.9659576,94.69145966,0.818851054,12319,0.661098361,Osmancik
12666,453.677002,191.3647461,85.13594818,0.895586014,12866,0.670158744,Osmancik
11623,427.4700012,178.89151,83.56008148,0.884204924,11798,0.62623924,Osmancik
10727,406.4530029,168.9637146,81.3238678,0.876550615,10868,0.797783732,Osmancik
13683,461.5679932,189.2453308,93.11316681,0.870581865,13944,0.626510978,Osmancik
14142,470.7130127,180.6985779,101.7622604,0.826347649,14709,0.702742994,Osmancik
12808,466.9240112,197.1746674,83.79329681,0.905207455,13186,0.54372561,Osmancik
13923,462.7000122,189.5257111,94.52521515,0.866748095,14186,0.729946554,Osmancik
11488,416.3779907,170.4048004,86.1388855,0.862829149,11663,0.75321269,Osmancik
13347,461.8720093,193.527359,88.68710327,0.888814807,13536,0.777027428,Osmancik
9741,430.5599976,180.0662842,71.17449188,0.91856575,10204,0.764599681,Osmancik
12708,437.45401,174.3581238,93.8477478,0.842787087,12893,0.643443048,Osmancik
12448,443.9689941,187.1029358,85.6495285,0.889072239,12621,0.625842154,Osmancik
10719,418.6700134,175.0083618,78.83107758,0.892805815,10983,0.636898398,Osmancik
11353,418.756012,169.480072,86.2026825,0.8609851,11510,0.622969687,Osmancik
12382,453.6029968,190.1286163,83.85016632,0.89749819,12605,0.638313234,Osmancik
12657,455.1820068,189.7709351,85.68873596,0.892252028,12926,0.767556071,Osmancik
11232,427.4299927,180.4371948,80.56560516,0.894782543,11424,0.598784506,Osmancik
11206,427.1390076,171.6759186,84.98906708,0.868861496,11588,0.608757079,Osmancik
12278,453.6929932,184.0501556,86.66008759,0.882213056,12601,0.629834831,Osmancik
12547,434.9370117,174.3794098,92.45401764,0.847879589,12856,0.779316783,Osmancik
10910,445.2739868,190.2480469,73.87875366,0.921520948,11229,0.627877533,Osmancik
10213,430.0440063,187.3143921,69.94136047,0.927674353,10392,0.563444793,Osmancik
12557,443.0100098,177.728775,91.59944153,0.856956422,12896,0.639293373,Osmancik
12193,436.2850037,182.6272888,85.2556076,0.884347916,12336,0.68308121,Osmancik
10577,402.1700134,162.5910187,83.96336365,0.856342435,10771,0.760716319,Osmancik
12095,444.0339966,186.0676727,83.80880737,0.892816246,12290,0.699942112,Osmancik
11879,446.1430054,187.9102325,81.59091949,0.900815725,12095,0.652692318,Osmancik
12784,448.3469849,186.1167297,88.22885132,0.880497277,12937,0.604730368,Osmancik
13172,450.2900085,178.6181183,95.82071686,0.843928456,13499,0.636328518,Osmancik
12532,454.0669861,186.8625946,87.04252625,0.884884596,12888,0.630731285,Osmancik
11962,429.1809998,175.8878479,87.96854401,0.865944564,12152,0.785681427,Osmancik
12890,462.802002,190.3434753,87.71855927,0.887481391,13227,0.585696101,Osmancik
13328,462.256012,187.2299805,91.63737488,0.872038364,13606,0.609837592,Osmancik
11811,427.7510071,170.1020508,89.35462952,0.850916982,12066,0.645409822,Osmancik
13426,460.2269897,187.6688995,91.77645111,0.872264802,13666,0.6526981,Osmancik
11511,438.9729919,182.5943756,81.35918427,0.895245492,11806,0.656908035,Osmancik
11810,444.3519897,187.8073883,80.46891022,0.903558373,11977,0.573078394,Osmancik
12974,460.3039856,192.9310455,86.72413635,0.893276095,13232,0.595930338,Osmancik
12726,455.3460083,188.7777863,86.93991089,0.88763839,13010,0.768478274,Osmancik
11644,444.631012,186.58461,80.90866089,0.901091099,11850,0.606964111,Osmancik
12317,442.8099976,179.3353271,88.76384735,0.868915677,12589,0.660606086,Osmancik
11711,423.9370117,175.1188202,85.90812683,0.871401489,11866,0.810562015,Osmancik
12604,452.7250061,182.7168121,89.78499603,0.870940328,12945,0.737076044,Osmancik
11929,439.8959961,177.0054779,87.95028687,0.867819905,12262,0.59171629,Osmancik
10911,424.5570068,173.7537537,81.32338715,0.883708239,11135,0.649464309,Osmancik
11585,428.3729858,171.5619812,87.44052124,0.860368192,11939,0.608903587,Osmancik
11492,419.2969971,165.4295502,89.53146362,0.84089005,11747,0.787338972,Osmancik
12434,450.4960022,176.9101257,91.67809296,0.855248272,12847,0.612391651,Osmancik
12503,446.3110046,177.3373718,91.1587677,0.857765317,12777,0.629366755,Osmancik
11665,430.4400024,172.6012878,87.70522308,0.861275852,11972,0.610221803,Osmancik
11183,414.348999,170.6493835,83.88195038,0.870851874,11321,0.616993129,Osmancik
11850,440.8649902,178.6224365,86.16687012,0.875952899,12201,0.783730149,Osmancik
13410,464.776001,186.4289856,93.29445648,0.865777612,13894,0.716690719,Osmancik
