loanAmnt;annualInc;application_type;int_rate;revol_bal;revol_util;dti;emp_length;grade;homeOwnership;installment;job;loanDefault;mortAcc;pub_rec_bankruptcies;purpose;term;Year
26000.0;65000.0;INDIVIDUAL;19.19;23519.0;42.70;37.74;10;E;MORTGAGE;955.56;teacher;Fully Paid;25;0;debt_consolidation;36;2015
13250.0;47000.0;INDIVIDUAL;10.64;8427.0;67.00;23.16;8;B;MORTGAGE;431.54;Town of New Windsor;Fully Paid;11;0;debt_consolidation;36;2013
15350.0;80000.0;INDIVIDUAL;7.89;15877.0;55.50;21.50;10;A;MORTGAGE;480.24;Registered Nurse;Fully Paid;9;0;debt_consolidation;36;2015
4000.0;49000.0;INDIVIDUAL;7.62;2044.0;17.60;10.73;4;A;MORTGAGE;124.65;wyo tech techincal institute;Fully Paid;7;1;car;36;2012
12000.0;39704.0;INDIVIDUAL;12.99;11209.0;28.70;17.11;10;C;MORTGAGE;404.27;Team tech 2;Fully Paid;11;0;debt_consolidation;36;2015
30000.0;85000.0;INDIVIDUAL;10.16;5952.0;31.30;11.82;10;B;RENT;970.28;US Army;Fully Paid;6;0;debt_consolidation;36;2012
35000.0;75000.0;INDIVIDUAL;17.57;10342.0;55.00;14.31;8;D;RENT;1257.80;assistant general manager;Charged Off;8;0;small_business;36;2014
10000.0;475000.0;INDIVIDUAL;17.27;7210.0;48.70;5.59;1;C;RENT;357.88;Trinity Mother Frances Clinics;Fully Paid;6;0;moving;36;2013
6000.0;50000.0;INDIVIDUAL;8.90;3614.0;64.50;13.57;1;A;RENT;190.52;QA Engineer;Fully Paid;16;0;debt_consolidation;36;2013
16000.0;69000.0;INDIVIDUAL;10.74;7558.0;40.60;19.18;6;B;OWN;521.86;Virginia Beach School District;Fully Paid;12;0;major_purchase;36;2012
10000.0;71028.0;INDIVIDUAL;15.95;6132.0;48.30;14.39;4;D;MORTGAGE;351.33;State of California;Charged Off;10;0;debt_consolidation;36;2010
16000.0;75000.0;INDIVIDUAL;9.67;25373.0;39.40;23.91;8;B;RENT;513.80;Systems Engineer;Fully Paid;13;0;credit_card;36;2014
10050.0;30000.0;INDIVIDUAL;15.80;8267.0;55.10;21.56;6;C;OWN;352.34;manager;Fully Paid;11;0;debt_consolidation;36;2013
10000.0;40000.0;INDIVIDUAL;12.49;6719.0;60.00;7.50;1;B;RENT;334.49;Administrative;Fully Paid;10;0;debt_consolidation;36;2014
3000.0;78000.0;INDIVIDUAL;16.99;25728.0;61.00;38.38;8;D;MORTGAGE;106.95;Law Enforcement Officer;Charged Off;34;0;other;36;2015
8000.0;27458.0;INDIVIDUAL;6.97;13273.0;64.70;23.03;1;A;RENT;246.91;Administrative Assistant II;Fully Paid;9;0;debt_consolidation;36;2016
20000.0;85000.0;INDIVIDUAL;12.59;8035.0;35.90;21.08;3;C;RENT;450.88;Staff Engineer;Fully Paid;9;0;debt_consolidation;60;2015
14400.0;58000.0;INDIVIDUAL;13.67;20817.0;51.90;31.06;9;C;RENT;489.86;Assistant Manager of Merchandise;Fully Paid;15;0;debt_consolidation;36;2016
35000.0;140000.0;INDIVIDUAL;12.29;13660.0;38.60;18.72;8;C;MORTGAGE;783.70;Telecommunications Specialist;Fully Paid;11;0;debt_consolidation;60;2015
9100.0;30000.0;INDIVIDUAL;12.39;8878.0;73.40;24.68;1;C;RENT;303.95;Esthetician;Fully Paid;11;1;credit_card;36;2014
15000.0;70000.0;INDIVIDUAL;20.49;42368.0;54.00;20.09;10;E;MORTGAGE;401.51;Clincian;Fully Paid;23;0;debt_consolidation;60;2014
25000.0;77000.0;INDIVIDUAL;8.39;21396.0;36.10;21.96;10;A;OWN;787.92;Assistant Principal;Fully Paid;15;0;debt_consolidation;36;2014
15000.0;72103.0;INDIVIDUAL;16.29;11133.0;75.70;30.39;10;C;MORTGAGE;529.51;Texas Instruments;Fully Paid;9;0;debt_consolidation;36;2012
8000.0;32000.0;INDIVIDUAL;12.69;6340.0;66.70;29.37;6;C;RENT;268.36;lead tech;Charged Off;10;0;debt_consolidation;36;2015
18000.0;70000.0;INDIVIDUAL;9.99;9099.0;35.30;13.20;5;B;MORTGAGE;382.36;Nationwide Insurance;Fully Paid;11;0;debt_consolidation;60;2010
20000.0;70000.0;INDIVIDUAL;12.29;5688.0;39.80;8.73;4;C;RENT;667.06;Sign Language Interpreter;Charged Off;6;0;debt_consolidation;36;2015
5000.0;13000.0;INDIVIDUAL;14.65;4639.0;36.00;15.43;2;C;RENT;172.48;Veterinary Technician;Fully Paid;17;0;credit_card;36;2015
24000.0;68000.0;INDIVIDUAL;14.49;20747.0;70.60;16.91;1;C;MORTGAGE;564.56;Consultant;Fully Paid;15;0;debt_consolidation;60;2014
16000.0;70000.0;INDIVIDUAL;19.05;9110.0;89.30;28.63;10;D;MORTGAGE;586.91;cpclogisticsinc;Charged Off;13;0;debt_consolidation;36;2013
35000.0;170000.0;INDIVIDUAL;15.61;57826.0;82.80;13.05;10;C;MORTGAGE;1223.77;Director, IT Global Development;Fully Paid;12;0;debt_consolidation;36;2013
12275.0;35248.9;INDIVIDUAL;21.18;6553.0;46.00;25.98;10;E;RENT;333.33;Senior Clerk;Fully Paid;11;1;debt_consolidation;60;2014
18250.0;70000.0;INDIVIDUAL;21.97;16014.0;58.20;18.79;6;E;MORTGAGE;503.74;Tulane Medical Center;Fully Paid;9;0;debt_consolidation;60;2012
4200.0;39953.0;INDIVIDUAL;12.99;3922.0;64.30;20.10;10;B;OWN;141.50;Senior financial officer;Fully Paid;7;0;debt_consolidation;36;2014
12000.0;42000.0;INDIVIDUAL;13.33;5625.0;100.40;15.86;10;C;RENT;406.24;Parole Officer/Community Corrections Off;Fully Paid;5;0;debt_consolidation;36;2015
30000.0;125000.0;INDIVIDUAL;18.99;13040.0;85.80;20.24;10;E;RENT;778.06;Detective;Charged Off;8;0;debt_consolidation;60;2014
8000.0;73672.0;INDIVIDUAL;15.22;7236.0;68.30;17.77;10;C;MORTGAGE;278.19;State of Michigan-Dept of Treasury;Charged Off;11;0;home_improvement;36;2013
5000.0;50000.0;INDIVIDUAL;13.99;16176.0;38.50;35.18;10;C;RENT;170.87;Marketing Director;Charged Off;14;0;debt_consolidation;36;2015
19200.0;110000.0;INDIVIDUAL;11.14;8222.0;65.30;5.73;10;B;RENT;629.86;BURLEN CORPORATION;Fully Paid;8;0;credit_card;36;2013
4800.0;144000.0;INDIVIDUAL;7.90;68349.0;83.30;26.84;10;A;MORTGAGE;150.20;Grossmont-Cuyamaca Community College;Fully Paid;21;0;debt_consolidation;36;2013
10000.0;116000.0;INDIVIDUAL;13.98;19385.0;69.00;11.34;2;C;RENT;232.58;Compliance Manager;Fully Paid;11;1;debt_consolidation;60;2014
5850.0;70000.0;INDIVIDUAL;5.79;25020.0;72.90;20.91;1;A;RENT;177.42;City of Oceanside;Fully Paid;6;0;debt_consolidation;36;2011
10000.0;65000.0;INDIVIDUAL;9.67;13917.0;58.00;5.42;4;B;MORTGAGE;321.13;Teacher;Fully Paid;9;0;credit_card;36;2014
15000.0;54000.0;INDIVIDUAL;10.99;11199.0;82.30;16.71;2;B;RENT;326.07;Manager;Fully Paid;6;0;credit_card;60;2015
8400.0;41000.0;INDIVIDUAL;15.77;3117.0;43.30;12.59;1;D;RENT;294.37;Cocktail server;Fully Paid;8;0;debt_consolidation;36;2016
15000.0;75000.0;INDIVIDUAL;12.99;6347.0;52.50;8.22;9;C;RENT;505.34;Life Sales;Fully Paid;8;0;debt_consolidation;36;2015
8500.0;40000.0;INDIVIDUAL;7.62;9181.0;51.60;17.65;3;A;RENT;264.88;Mechanical Drafter;Fully Paid;7;0;debt_consolidation;36;2014
14000.0;90000.0;INDIVIDUAL;11.53;14893.0;60.10;10.32;10;B;MORTGAGE;461.87;police officer;Fully Paid;11;0;debt_consolidation;36;2015
15600.0;67500.0;INDIVIDUAL;7.39;16146.0;43.90;14.29;4;A;RENT;484.47;Senior associatw;Fully Paid;15;0;debt_consolidation;36;2016
27675.0;63000.0;INDIVIDUAL;8.39;35766.0;49.80;21.70;6;A;MORTGAGE;872.23;Director of Leadership Giving;Fully Paid;9;0;debt_consolidation;36;2014
12000.0;125000.0;INDIVIDUAL;5.32;9433.0;30.10;13.20;9;A;RENT;361.38;Chair Visual Arts, Teacher;Fully Paid;9;0;credit_card;36;2015
2000.0;12000.0;INDIVIDUAL;16.55;7030.0;47.80;25.00;6;D;RENT;70.86;Mechanic;Charged Off;9;1;debt_consolidation;36;2015
15000.0;110000.0;INDIVIDUAL;6.39;20589.0;25.90;11.79;3;A;MORTGAGE;458.99;Cnc Machinist;Fully Paid;9;0;credit_card;36;2015
24000.0;54500.0;INDIVIDUAL;15.22;18262.0;77.70;9.36;10;C;MORTGAGE;573.74;Kaiser Permanente;Charged Off;13;0;debt_consolidation;60;2013
9450.0;27000.0;INDIVIDUAL;7.62;8989.0;46.60;8.69;1;A;RENT;294.48;Drexel Line Shopping Center Inc.;Fully Paid;6;0;credit_card;36;2012
15000.0;45000.0;INDIVIDUAL;10.16;9558.0;27.20;14.69;8;B;RENT;485.14;Registered Nurse;Fully Paid;9;0;credit_card;36;2013
10800.0;58520.0;INDIVIDUAL;18.25;11783.0;64.40;19.05;10;D;MORTGAGE;275.72;Store Manager;Fully Paid;26;1;debt_consolidation;60;2014
5000.0;86000.0;INDIVIDUAL;16.99;11186.0;75.10;8.53;2;D;OWN;178.24;Email Marketing Manager;Fully Paid;4;0;home_improvement;36;2016
28100.0;62500.0;INDIVIDUAL;16.78;14472.0;67.30;18.28;1;C;MORTGAGE;695.04;Brumit Restaurant Group;Charged Off;8;1;debt_consolidation;60;2013
10000.0;43000.0;INDIVIDUAL;14.65;10323.0;61.40;17.80;1;C;RENT;344.95;Noble Finance Corp;Fully Paid;12;0;credit_card;36;2012
18000.0;76571.9;INDIVIDUAL;9.67;34093.0;60.00;16.86;5;B;MORTGAGE;578.03;Manager;Fully Paid;12;0;credit_card;36;2014
15000.0;88000.0;INDIVIDUAL;14.99;18576.0;65.20;4.99;7;C;OWN;519.91;Associate / Architect;Fully Paid;10;0;debt_consolidation;36;2014
22700.0;100000.0;INDIVIDUAL;6.03;26816.0;61.20;9.06;1;A;MORTGAGE;690.89;Winnebagoland UniServ;Fully Paid;16;0;credit_card;36;2013
9975.0;30000.0;INDIVIDUAL;11.44;2855.0;32.10;24.59;6;B;MORTGAGE;328.66;parking lot manager;Fully Paid;9;1;debt_consolidation;36;2015
12000.0;59000.0;INDIVIDUAL;15.31;12015.0;40.00;16.25;10;C;MORTGAGE;287.44;route Supervisor;Fully Paid;10;0;home_improvement;60;2014
20000.0;150000.0;INDIVIDUAL;6.62;8939.0;25.20;1.43;6;A;MORTGAGE;614.08;Cumulus Investments, Inc.;Charged Off;4;0;debt_consolidation;36;2012
32000.0;82000.0;INDIVIDUAL;12.99;19426.0;39.40;24.28;10;C;RENT;727.94;Driver;Fully Paid;13;0;debt_consolidation;60;2014
9000.0;115000.0;INDIVIDUAL;13.11;31892.0;72.60;26.08;4;B;MORTGAGE;303.73;IMS Health;Fully Paid;18;0;debt_consolidation;36;2013
15000.0;65000.0;INDIVIDUAL;19.05;5463.0;59.60;10.46;8;D;RENT;550.22;Pala casino;Charged Off;8;0;debt_consolidation;36;2013
9750.0;30000.0;INDIVIDUAL;13.11;17752.0;71.90;24.06;3;B;RENT;329.04;Beards Jewelry;Fully Paid;6;0;credit_card;36;2013
8000.0;24000.0;INDIVIDUAL;10.00;27363.0;57.20;23.95;3;B;OWN;169.98;LITTLE JAPAN;Fully Paid;5;0;major_purchase;60;2011
6000.0;76000.0;INDIVIDUAL;14.33;15882.0;59.70;7.25;1;C;RENT;206.03;bmg-educational;Charged Off;9;0;debt_consolidation;36;2012
20000.0;62000.0;INDIVIDUAL;17.10;17453.0;81.60;21.81;4;C;MORTGAGE;498.13;Wildlife Biologist;Fully Paid;7;0;debt_consolidation;60;2013
1800.0;33048.0;INDIVIDUAL;12.53;921.0;51.20;13.62;2;C;RENT;60.24;Allstate Insurance Company;Fully Paid;8;0;educational;36;2009
16000.0;60000.0;INDIVIDUAL;17.77;15429.0;86.70;15.86;7;D;RENT;576.60;Los Angeles Unified School District;Fully Paid;11;0;credit_card;36;2012
6000.0;70000.0;INDIVIDUAL;10.99;6529.0;34.00;15.09;9;B;MORTGAGE;196.41;sr ccm;Fully Paid;9;1;home_improvement;36;2014
14700.0;160000.0;INDIVIDUAL;13.43;19766.0;54.20;4.90;9;C;MORTGAGE;498.36;Aerospace Corporation;Fully Paid;20;0;credit_card;36;2011
6000.0;35000.0;INDIVIDUAL;7.49;5609.0;23.10;18.28;10;A;MORTGAGE;186.61;Associate manager;Fully Paid;9;0;credit_card;36;2015
15000.0;55000.0;INDIVIDUAL;12.29;19545.0;51.60;18.18;4;C;RENT;500.30;Laborer;Fully Paid;15;0;debt_consolidation;36;2015
32000.0;90000.0;INDIVIDUAL;18.55;17647.0;60.00;20.57;3;D;MORTGAGE;1165.73;Teacher (I work a 2nd FT job at MHMR) ;Fully Paid;15;1;debt_consolidation;36;2013
20000.0;100000.0;INDIVIDUAL;16.99;7664.0;32.60;3.50;5;D;MORTGAGE;496.95;Southeast Field Foreman ;Charged Off;13;0;major_purchase;60;2014
3825.0;21000.0;INDIVIDUAL;18.75;3631.0;26.90;22.68;2;D;RENT;139.73;LC landscape;Charged Off;14;0;credit_card;36;2013
16750.0;48000.0;INDIVIDUAL;16.55;10457.0;49.60;33.90;4;D;MORTGAGE;412.24;RN;Fully Paid;13;0;debt_consolidation;60;2015
2000.0;45000.0;INDIVIDUAL;11.49;5972.0;47.80;14.11;6;B;OWN;65.95;Registered Nurse;Charged Off;14;1;credit_card;36;2010
18000.0;56650.0;INDIVIDUAL;25.57;23279.0;65.40;28.83;5;F;MORTGAGE;534.36;Property Accountant;Fully Paid;17;0;debt_consolidation;60;2014
12000.0;79000.0;INDIVIDUAL;21.48;2375.0;44.80;9.72;7;E;RENT;455.07;Attorney;Fully Paid;6;0;debt_consolidation;36;2014
3000.0;56121.2;INDIVIDUAL;14.98;24653.0;63.20;30.62;7;C;RENT;103.97;Hospital Corpsman;Fully Paid;7;0;major_purchase;36;2013
12000.0;120000.0;INDIVIDUAL;11.99;4669.0;77.80;6.32;1;C;MORTGAGE;266.88;Pirchasing;Fully Paid;7;0;debt_consolidation;60;2016
24000.0;85000.0;INDIVIDUAL;7.89;15532.0;54.70;22.87;8;A;MORTGAGE;750.86;Budget Analyst;Fully Paid;17;0;home_improvement;36;2015
5500.0;62500.0;INDIVIDUAL;13.11;5102.0;73.90;10.16;2;B;RENT;185.61;Macrogenics;Fully Paid;7;0;credit_card;36;2012
12525.0;70000.0;INDIVIDUAL;12.85;33442.0;90.90;25.15;10;B;MORTGAGE;421.12;Registered Nurse;Fully Paid;5;0;credit_card;36;2013
10000.0;24832.0;INDIVIDUAL;13.11;1820.0;17.50;9.57;7;B;MORTGAGE;337.47;Office Manager;Fully Paid;6;0;debt_consolidation;36;2012
20800.0;85000.0;INDIVIDUAL;10.49;15107.0;48.30;17.89;10;B;MORTGAGE;446.98;Mortgage loan originator;Fully Paid;13;0;credit_card;60;2014
25000.0;90000.0;INDIVIDUAL;18.39;13423.0;59.10;21.67;7;E;RENT;640.16;United Parcel Service;Fully Paid;14;0;debt_consolidation;60;2011
11200.0;55000.0;INDIVIDUAL;13.11;2817.0;62.60;19.77;6;B;MORTGAGE;377.97;MGM Grand Detroit;Fully Paid;5;0;home_improvement;36;2012
27000.0;109000.0;INDIVIDUAL;7.89;26628.0;57.30;17.48;5;A;MORTGAGE;844.72;Petoleum Landman;Fully Paid;18;0;credit_card;36;2015
15000.0;54600.0;INDIVIDUAL;16.99;11533.0;85.40;28.02;7;D;MORTGAGE;372.71;Branch Manager;Charged Off;11;0;debt_consolidation;60;2015
10775.0;40000.0;INDIVIDUAL;15.31;6663.0;77.00;11.55;10;C;RENT;375.16;Spotwelder;Fully Paid;4;1;debt_consolidation;36;2014
10775.0;30000.0;INDIVIDUAL;14.49;12914.0;35.80;17.44;6;C;RENT;370.84;waitress;Fully Paid;14;1;debt_consolidation;36;2014
28000.0;155000.0;INDIVIDUAL;8.18;19019.0;55.10;9.30;1;B;MORTGAGE;879.75;District Manager;Fully Paid;15;0;home_improvement;36;2015
13000.0;120000.0;INDIVIDUAL;7.62;15445.0;16.90;9.03;7;A;RENT;405.10;Architect;Fully Paid;14;0;debt_consolidation;36;2013
16000.0;43000.0;INDIVIDUAL;16.20;13659.0;76.70;12.98;3;C;OWN;390.80;RN;Fully Paid;9;0;credit_card;60;2013
15000.0;53000.0;INDIVIDUAL;13.99;7183.0;52.10;17.16;5;C;RENT;512.60;rental sales agent;Charged Off;10;0;debt_consolidation;36;2015
5000.0;70000.0;INDIVIDUAL;7.62;5.0;0.30;11.16;1;A;MORTGAGE;155.81;Network Administrator;Fully Paid;18;0;debt_consolidation;36;2014
12000.0;81000.0;INDIVIDUAL;11.14;8471.0;53.60;9.44;2;B;RENT;393.67;Presentation Products;Fully Paid;4;0;debt_consolidation;36;2012
17850.0;54000.0;INDIVIDUAL;20.99;7897.0;43.90;26.98;10;E;MORTGAGE;482.81;Teacher;Charged Off;14;0;debt_consolidation;60;2014
5000.0;20000.0;INDIVIDUAL;11.47;11238.0;26.40;24.85;2;B;RENT;164.81;Teaching Assistant;Fully Paid;20;0;debt_consolidation;36;2016
8325.0;37000.0;INDIVIDUAL;15.31;6006.0;40.30;8.53;10;C;RENT;289.86;Utstein & Gow PT;Fully Paid;15;1;other;36;2013
20000.0;120000.0;INDIVIDUAL;13.11;21267.0;31.50;9.28;3;B;MORTGAGE;674.94;North Sound Emergency Physicians;Fully Paid;9;0;debt_consolidation;36;2013
9000.0;69500.0;INDIVIDUAL;10.99;9705.0;50.30;15.01;10;B;MORTGAGE;294.61;Analyst;Fully Paid;12;1;home_improvement;36;2016
10000.0;75000.0;INDIVIDUAL;14.33;10788.0;67.80;12.78;1;C;RENT;343.39;Giorgio Armani Corp.;Charged Off;23;0;debt_consolidation;36;2013
10000.0;50000.0;INDIVIDUAL;13.98;25687.0;55.00;33.46;2;C;RENT;341.68;teacher;Fully Paid;17;0;credit_card;36;2014
7000.0;147000.0;INDIVIDUAL;7.90;74947.0;84.30;20.72;10;A;RENT;219.04;Boeing Company;Fully Paid;14;0;debt_consolidation;36;2012
12000.0;144000.0;INDIVIDUAL;7.26;18390.0;41.70;3.18;4;A;MORTGAGE;371.96;Project Manager;Fully Paid;10;0;home_improvement;36;2015
14000.0;60000.0;INDIVIDUAL;14.99;11235.0;79.70;32.20;4;C;MORTGAGE;485.25;National Accounts Manager;Fully Paid;14;0;credit_card;36;2015
18000.0;87000.0;INDIVIDUAL;14.09;9649.0;61.10;10.46;10;B;MORTGAGE;615.99;at&t;Fully Paid;5;0;credit_card;36;2013
10000.0;50000.0;INDIVIDUAL;16.29;7169.0;47.20;12.29;7;C;MORTGAGE;353.01;Galena Park ISD;Fully Paid;9;0;debt_consolidation;36;2013
15000.0;94000.0;INDIVIDUAL;11.55;15809.0;62.20;15.51;2;B;RENT;495.00;BBC Americas;Fully Paid;12;0;credit_card;36;2013
17000.0;73000.0;INDIVIDUAL;13.11;27909.0;66.30;29.00;2;B;RENT;573.70;HCA;Fully Paid;14;0;debt_consolidation;36;2013
7200.0;38000.0;INDIVIDUAL;9.17;2492.0;58.00;12.01;5;B;MORTGAGE;229.53;Teacher;Fully Paid;5;0;debt_consolidation;36;2014
30000.0;110000.0;INDIVIDUAL;23.99;4463.0;29.80;10.68;10;E;MORTGAGE;1176.83;union official;Fully Paid;9;0;debt_consolidation;36;2016
14000.0;80000.0;INDIVIDUAL;14.47;6280.0;84.90;8.40;1;C;RENT;481.69;REGISTERED NURSE;Fully Paid;12;0;debt_consolidation;36;2014
20050.0;100000.0;INDIVIDUAL;19.52;21992.0;81.50;12.19;10;D;RENT;525.87;Oregon Helath and Sceince University;Fully Paid;10;0;debt_consolidation;60;2013
21000.0;100000.0;INDIVIDUAL;14.30;5260.0;19.50;27.00;10;C;MORTGAGE;491.91;warehouse manager;Fully Paid;11;0;debt_consolidation;60;2013
8000.0;90000.0;INDIVIDUAL;18.49;22053.0;77.90;18.73;10;D;RENT;291.19;Dept. Of Corrections;Fully Paid;10;0;debt_consolidation;36;2013
20000.0;47000.0;INDIVIDUAL;7.90;17933.0;55.10;24.05;10;A;MORTGAGE;625.81;Midland County JCC;Fully Paid;11;0;credit_card;36;2012
17125.0;81794.0;INDIVIDUAL;10.99;40703.0;40.80;28.68;10;B;MORTGAGE;560.57;Team Manager;Fully Paid;11;0;debt_consolidation;36;2014
5000.0;90000.0;INDIVIDUAL;9.17;4721.0;94.40;9.45;7;B;MORTGAGE;159.40;Police officer;Fully Paid;5;0;credit_card;36;2015
5500.0;40000.0;INDIVIDUAL;18.25;7282.0;47.90;25.11;5;D;RENT;199.53;RN;Fully Paid;14;1;debt_consolidation;36;2016
12500.0;76500.0;INDIVIDUAL;17.86;16950.0;72.10;11.86;10;D;MORTGAGE;451.03;Training Tech 2;Fully Paid;15;0;debt_consolidation;36;2015
16000.0;83000.0;INDIVIDUAL;17.76;15241.0;54.20;27.31;10;D;MORTGAGE;576.52;Management and Program Analyst;Fully Paid;12;0;debt_consolidation;36;2013
11000.0;50004.0;INDIVIDUAL;15.68;11929.0;48.70;13.94;1;E;MORTGAGE;385.02;MD ANDERSON CANCER CENTER;Fully Paid;9;0;home_improvement;36;2009
9600.0;89000.0;INDIVIDUAL;21.00;2860.0;35.70;13.81;2;E;RENT;361.69;SHI;Fully Paid;14;0;small_business;36;2013
32500.0;142000.0;INDIVIDUAL;12.99;30731.0;32.90;11.64;2;C;MORTGAGE;739.31;International Technical Services Manager;Fully Paid;18;0;debt_consolidation;60;2014
16575.0;70000.0;INDIVIDUAL;14.99;2827.0;14.80;1.56;10;C;RENT;574.50;TEACHER;Fully Paid;9;1;other;36;2014
7350.0;35000.0;INDIVIDUAL;19.52;3926.0;56.90;6.04;10;D;MORTGAGE;271.36;security officer;Charged Off;3;0;debt_consolidation;36;2013
9625.0;80000.0;INDIVIDUAL;14.65;365.0;33.20;18.68;3;C;RENT;332.01;Bakersfield Memorial Hospital;Fully Paid;5;0;debt_consolidation;36;2012
24000.0;48000.0;INDIVIDUAL;19.19;15287.0;39.40;12.13;1;E;RENT;625.09;professional driver;Charged Off;7;1;credit_card;60;2015
13000.0;103000.0;INDIVIDUAL;11.47;26643.0;54.90;9.41;10;B;MORTGAGE;428.51;Director of Poker;Fully Paid;10;0;credit_card;36;2016
6000.0;40815.0;INDIVIDUAL;14.33;3614.0;58.30;7.47;4;C;RENT;206.03;local 79;Fully Paid;11;0;debt_consolidation;36;2012
6875.0;78277.0;INDIVIDUAL;13.99;19038.0;46.20;22.24;10;C;RENT;234.94;Geographic Information Specialist;Fully Paid;16;0;debt_consolidation;36;2015
9000.0;40000.0;INDIVIDUAL;15.31;12195.0;48.20;27.36;1;C;OWN;313.36;CARILION CLINIC;Fully Paid;15;0;debt_consolidation;36;2012
10000.0;75000.0;INDIVIDUAL;15.80;7216.0;90.20;14.57;10;C;RENT;350.59;United Parcel Service;Charged Off;9;0;debt_consolidation;36;2012
2000.0;75000.0;INDIVIDUAL;19.05;525.0;65.60;4.53;10;D;MORTGAGE;73.37;LAUSD;Fully Paid;2;0;other;36;2012
28500.0;65000.0;INDIVIDUAL;22.45;32260.0;70.90;32.29;9;E;MORTGAGE;794.45;Traffic Safety;Fully Paid;20;0;credit_card;60;2014
3600.0;40000.0;INDIVIDUAL;14.65;6243.0;28.80;14.85;1;C;RENT;124.18;Branch Manager;Fully Paid;6;0;debt_consolidation;36;2015
3000.0;41000.0;INDIVIDUAL;16.29;1163.0;31.40;8.60;1;C;MORTGAGE;105.91;Air One Equipment Inc.;Fully Paid;8;1;debt_consolidation;36;2013
21000.0;65000.0;INDIVIDUAL;13.98;13279.0;86.20;28.05;10;C;MORTGAGE;488.42;Squad leader;Charged Off;13;0;debt_consolidation;60;2014
8000.0;58000.0;INDIVIDUAL;13.05;7702.0;80.20;22.80;1;B;MORTGAGE;269.75;Fortegra Financial;Fully Paid;11;0;credit_card;36;2013
9600.0;62400.0;INDIVIDUAL;12.85;10877.0;39.00;15.58;10;B;RENT;322.77;Office Manager;Fully Paid;16;0;debt_consolidation;36;2014
19200.0;80000.0;INDIVIDUAL;7.89;8169.0;25.90;25.98;3;A;RENT;388.30;Sales Rep;Fully Paid;22;0;debt_consolidation;60;2016
24000.0;60204.0;INDIVIDUAL;19.04;8376.0;95.20;18.68;3;F;RENT;623.11;Defense  and  Confirmation Project;Charged Off;5;0;debt_consolidation;60;2010
34500.0;100500.0;INDIVIDUAL;15.80;26670.0;51.10;28.62;10;C;MORTGAGE;835.32;US Government;Fully Paid;21;0;debt_consolidation;60;2013
20000.0;71000.0;INDIVIDUAL;15.61;11180.0;67.80;13.71;10;C;MORTGAGE;699.30;painter;Charged Off;9;0;debt_consolidation;36;2013
18350.0;65300.0;INDIVIDUAL;14.49;18312.0;78.90;22.46;10;C;MORTGAGE;431.65;Electronic Tech III;Fully Paid;9;0;debt_consolidation;60;2014
34475.0;77000.0;INDIVIDUAL;9.25;15199.0;30.50;7.12;10;A;OWN;1100.32;teacher;Fully Paid;16;0;debt_consolidation;36;2013
4000.0;30000.0;INDIVIDUAL;13.65;9512.0;87.30;13.72;5;C;RENT;136.04;Human Services Specialist 1;Fully Paid;5;0;credit_card;36;2014
6000.0;45000.0;INDIVIDUAL;13.11;21622.0;47.90;18.96;10;B;RENT;202.49;CBS Interactive;Fully Paid;9;0;credit_card;36;2013
25000.0;100000.0;INDIVIDUAL;5.32;8424.0;11.10;20.14;8;A;RENT;752.87;Re-seller POS services;Fully Paid;12;0;debt_consolidation;36;2015
17600.0;54000.0;INDIVIDUAL;14.31;26184.0;76.60;27.36;10;C;MORTGAGE;604.18;Will Call Supervisor;Charged Off;12;0;credit_card;36;2015
21000.0;120000.0;INDIVIDUAL;6.03;37843.0;57.00;16.72;5;A;RENT;639.15;Attorney;Fully Paid;13;0;credit_card;36;2014
8975.0;30000.0;INDIVIDUAL;16.29;10265.0;60.00;21.00;1;C;RENT;316.83;Shoemake Electric ;Charged Off;15;0;debt_consolidation;36;2012
3000.0;45000.0;INDIVIDUAL;13.65;4967.0;52.80;13.73;8;C;MORTGAGE;102.03;Teacher;Fully Paid;8;0;debt_consolidation;36;2014
3000.0;54000.0;INDIVIDUAL;24.24;14637.0;50.00;13.27;3;F;MORTGAGE;118.08;Warehouse Operations Coordinator;Fully Paid;16;0;debt_consolidation;36;2016
18200.0;50592.0;INDIVIDUAL;15.99;332.0;1.40;11.98;7;C;MORTGAGE;639.77;Registered Nurse;Fully Paid;9;0;home_improvement;36;2016
5000.0;30000.0;INDIVIDUAL;12.99;6849.0;72.10;21.80;9;B;RENT;168.45;Home of Guiding Hands;Fully Paid;7;0;home_improvement;36;2013
5000.0;125000.0;INDIVIDUAL;7.12;10814.0;83.80;4.66;2;A;OWN;154.66;Director of IT;Fully Paid;19;0;debt_consolidation;36;2014
24375.0;55000.0;INDIVIDUAL;7.90;17710.0;28.80;7.66;2;A;MORTGAGE;762.70;Glidewell Laboratories;Fully Paid;8;0;debt_consolidation;36;2013
7000.0;75000.0;INDIVIDUAL;6.89;2733.0;23.00;25.02;10;A;MORTGAGE;215.79;Ramp agent;Fully Paid;11;1;credit_card;36;2015
9000.0;62000.0;INDIVIDUAL;5.42;2005.0;6.20;2.73;3;A;MORTGAGE;271.44;Universal Risk Advisors;Fully Paid;7;0;debt_consolidation;36;2011
10875.0;49000.0;INDIVIDUAL;8.90;9857.0;44.80;5.12;10;A;RENT;345.32;United States Steel;Fully Paid;9;0;debt_consolidation;36;2013
